tick,agent_id,action,x,y,other_agent_id,culture
90,0,build,0,0,,0
90,1,move,11,8,,0
90,2,build,13,7,,0
90,3,move,12,7,,0
90,4,move,20,-14,,0
90,5,move,15,11,,1
90,6,move,20,-1,,1
90,7,move,8,19,,1
90,8,move,7,0,,1
90,9,move,10,-8,,1
91,0,build,0,0,,0
91,1,build,13,7,,0
91,2,build,13,7,,0
91,3,move,13,7,,0
91,4,move,21,-14,,0
91,5,move,14,10,,1
91,6,move,19,0,,1
91,7,move,9,19,,1
91,8,move,8,0,,1
91,9,move,9,-9,,1
92,0,build,0,0,,0
92,1,build,13,7,,0
92,2,move,13,7,,0
92,3,move,12,8,,0
92,4,move,21,-13,,0
92,5,move,15,10,,1
92,6,move,20,1,,1
92,7,move,10,20,,1
92,8,move,8,-1,,1
92,9,move,8,-8,,1
93,0,build,0,0,,0
93,1,move,13,7,,0
93,2,move,13,7,,0
93,3,move,13,8,,0
93,4,move,20,-13,,0
93,5,move,15,9,,1
93,6,move,21,1,,1
93,7,move,11,21,,1
93,8,move,7,-1,,1
93,9,move,7,-7,,1
94,0,build,0,0,,0
94,1,build,13,7,,0
94,2,build,13,7,,0
94,3,move,14,9,,0
94,4,move,21,-13,,0
94,5,move,16,10,,1
94,6,move,21,2,,1
94,7,move,12,20,,1
94,8,move,7,0,,1
94,9,move,8,-7,,1
95,0,build,0,0,,0
95,1,build,13,7,,0
95,2,move,13,7,,0
95,3,move,15,8,,0
95,4,move,22,-14,,0
95,5,move,16,9,,1
95,6,move,22,2,,1
95,7,move,12,21,,1
95,8,move,6,-1,,1
95,9,move,7,-6,,1
96,0,build,0,0,,0
96,1,move,13,7,,0
96,2,build,15,8,,0
96,3,move,15,9,,0
96,4,move,22,-13,,0
96,5,move,15,9,,1
96,6,move,21,1,,1
96,7,move,12,20,,1
96,8,move,7,-1,,1
96,9,move,6,-7,,1
97,0,build,0,0,,0
97,1,move,13,8,,0
97,2,move,15,8,,0
97,3,move,16,9,,0
97,4,move,23,-12,,0
97,5,move,16,9,,1
97,6,move,22,1,,1
97,7,move,11,21,,1
97,8,move,6,0,,1
97,9,move,7,-7,,1
98,0,build,0,0,,0
98,1,move,15,8,,0
98,2,move,16,9,,0
98,3,move,17,9,,0
98,4,move,24,-11,,0
98,5,move,15,10,,1
98,6,move,22,0,,1
98,7,move,10,20,,1
98,8,move,5,1,,1
98,9,move,6,-7,,1
99,0,build,0,0,,0
99,1,communicate,16,9,,0
99,2,move,17,9,,0
99,3,move,16,10,,0
99,4,move,23,-10,,0
99,5,move,15,11,,1
99,6,move,23,0,,1
99,7,move,11,20,,1
99,8,move,5,0,,1
99,9,move,5,-6,,1
